coop	station_name	country_name	datetime	utc_offset	lat	lon	precip_amt
364001	HOLLIDAYSBURG 2NW	UNITED STATES	2012-04-01 06:00:00	-0500	40.4383	-78.4169	0.0
364214	INDIANA 3 SE	UNITED STATES	2012-04-01 06:00:00	-0500	40.5972	-79.1186	0.0
364325	JAMESTOWN 2 NW	UNITED STATES	2012-04-01 06:00:00	-0500	41.4992	-80.4681	0.0
364397	JOLIETT	UNITED STATES	2012-04-01 06:00:00	-0500	40.609	-76.4619	0.0
364432	KANE 1NNE	UNITED STATES	2012-04-01 06:00:00	-0500	41.6767	-78.8036	0.0
364763	LANCASTER 2 NE FILT PLANT	UNITED STATES	2012-04-01 06:00:00	-0500	40.0499	-76.2742	0.0
364778	LANDISVILLE 2 NW	UNITED STATES	2012-04-01 06:00:00	-0500	40.11903	-76.4265	0.0
364815	LAPORTE	UNITED STATES	2012-04-01 06:00:00	-0500	41.4234	-76.4933	0.0
364896	LEBANON 2 W	UNITED STATES	2012-04-01 06:00:00	-0500	40.3333	-76.4667	0.0
365703	MIDDLETOWN HARRISBURG INT'L AP	UNITED STATES	2012-04-01 06:00:00	-0500	40.1962	-76.7724	0.0
365731	MILAN 1 N	UNITED STATES	2012-04-01 06:00:00	-0500	41.928	-76.5475	0.0
365790	MILLHEIM	UNITED STATES	2012-04-01 06:00:00	-0500	40.8847	-77.475	999.99
365825	MILROY 2 WNW	UNITED STATES	2012-04-01 06:00:00	-0500	40.7333	-77.6333	0.0
366004	MOUNT CARMEL 2 W	UNITED STATES	2012-04-01 06:00:00	-0500	40.7875	-76.4507	0.0
366066	MOUNT UNION	UNITED STATES	2012-04-01 06:00:00	-0500	40.387	-77.8784	0.0
366111	MURRYSVILLE 2 SW	UNITED STATES	2012-04-01 06:00:00	-0500	40.412	-79.7245	0.0
366233	NEW CASTLE 1 N	UNITED STATES	2012-04-01 06:00:00	-0500	41.0172	-80.3615	0.0
366627	OSCEOLA 3 SW	UNITED STATES	2012-04-01 06:00:00	-0500	41.939	-77.3772	0.0
366649	OSWAYO 1 ENE	UNITED STATES	2012-04-01 06:00:00	-0500	41.9245	-78.0072	0.0
366792	PEN ARGYL	UNITED STATES	2012-04-01 06:00:00	-0500	40.8652	-75.2458	0.0
366852	PERULACK	UNITED STATES	2012-04-01 06:00:00	-0500	40.3539	-77.6535	0.0
366889	PHILADELPHIA INTL AP	UNITED STATES	2012-04-01 06:00:00	-0500	39.87327	-75.22678	0.0
366916	PHILIPSBURG 8 E	UNITED STATES	2012-04-01 06:00:00	-0500	40.9017	-78.0842	0.0
366976	PIPER	UNITED STATES	2012-04-01 06:00:00	-0500	41.1875	-78.1457	0.0
366993	PITTSBURGH ASOS	UNITED STATES	2012-04-01 06:00:00	-0500	40.4846	-80.2144	0.0
367186	PROMPTON DAM	UNITED STATES	2012-04-01 06:00:00	-0500	41.589	-75.3303	0.0
367229	PUTNEYVILLE 2 SE DAM	UNITED STATES	2012-04-01 06:00:00	-0500	40.9248	-79.2825	0.0
367409	RENOVO	UNITED STATES	2012-04-01 06:00:00	-0500	41.3299	-77.7381	999.99
367846	SAXTON 1W	UNITED STATES	2012-04-01 06:00:00	-0500	40.2173	-78.254	0.0
367931	SELINSGROVE CAA AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0500	40.81528	-76.85556	0.0
367938	SELLERSVILLE	UNITED STATES	2012-04-01 06:00:00	-0500	40.335	-75.313	0.0
368026	SHEFFIELD 5 W	UNITED STATES	2012-04-01 06:00:00	-0500	41.7095	-79.1261	0.0
368057	SHICKSHINNY 3 N	UNITED STATES	2012-04-01 06:00:00	-0500	41.1831	-76.1488	0.0
368155	SIZERVILLE	UNITED STATES	2012-04-01 06:00:00	-0500	41.5987	-78.1714	0.0
368175	SLATE RUN FIRE TOWER	UNITED STATES	2012-04-01 06:00:00	-0500	41.4685	-77.5661	0.0
368184	SLIPPERY ROCK 1 SSW	UNITED STATES	2012-04-01 06:00:00	-0500	41.056	-80.0595	0.0
368361	SPRINGBORO 3 WNW	UNITED STATES	2012-04-01 06:00:00	-0500	41.8162	-80.4249	0.0
368469	STEVENSON DAM	UNITED STATES	2012-04-01 06:00:00	-0500	41.40389	-78.01833	0.0
368491	STILLWATER DAM	UNITED STATES	2012-04-01 06:00:00	-0500	41.6972	-75.4827	0.0
368589	STRONGSTOWN	UNITED STATES	2012-04-01 06:00:00	-0500	40.55	-78.91667	0.0
368640	SUMMERVILLE 2 SW	UNITED STATES	2012-04-01 06:00:00	-0500	41.11667	-79.21667	0.0
368846	THREE SPRINGS	UNITED STATES	2012-04-01 06:00:00	-0500	40.1996	-77.9878	0.0
368868	TIOGA HAMMOND DAM	UNITED STATES	2012-04-01 06:00:00	-0500	41.8975	-77.1419	0.0
368873	TIONESTA 2 SE LAKE	UNITED STATES	2012-04-01 06:00:00	-0500	41.4792	-79.4432	0.0
368888	TITUSVILLE WATER WORKS	UNITED STATES	2012-04-01 06:00:00	-0500	41.63	-79.69306	0.0
368905	TOWANDA 1 S	UNITED STATES	2012-04-01 06:00:00	-0500	41.7511	-76.443	999.99
369022	TYRONE	UNITED STATES	2012-04-01 06:00:00	-0500	40.6645	-78.2191	0.0
369042	UNION CITY FILTRATION PLANT	UNITED STATES	2012-04-01 06:00:00	-0500	41.9004	-79.861	0.0
369058	UNITYVILLE 4 NW	UNITED STATES	2012-04-01 06:00:00	-0500	41.2794	-76.5273	0.0
369318	WASHINGTON 2 SW	UNITED STATES	2012-04-01 06:00:00	-0500	40.15	-80.26667	0.0
369367	WAYNESBURG 1 E	UNITED STATES	2012-04-01 06:00:00	-0500	39.89861	-80.16556	0.0
369408	WELLSBORO 4 SW	UNITED STATES	2012-04-01 06:00:00	-0500	41.7004	-77.3871	0.0
369705	WILKES-BARRE SCRANTON INTL AP	UNITED STATES	2012-04-01 06:00:00	-0500	41.3336	-75.7269	0.0
369728	WILLIAMSPORT REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0500	41.2433	-76.9217	0.0
376698	PROVIDENCE	UNITED STATES	2012-04-01 06:00:00	-0500	41.7225	-71.4325	0.0
380170	ANDERSON FAA AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0500	34.4977	-82.7097	0.0
380613	BELTON 7 NNE	UNITED STATES	2012-04-01 06:00:00	-0500	34.60148	-82.43323	0.0
380736	BISHOPVILLE 1ENE	UNITED STATES	2012-04-01 06:00:00	-0500	34.2105	-80.2304	0.0
381277	CALHOUN FALLS	UNITED STATES	2012-04-01 06:00:00	-0500	34.0905	-82.5883	0.0
381544	CHARLESTON INTL. AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0500	32.89943	-80.04075	0.0
381726	CLARKS HILL 1 W	UNITED STATES	2012-04-01 06:00:00	-0500	33.6634	-82.1897	0.0
381770	CLEMSON UNIVERSITY	UNITED STATES	2012-04-01 06:00:00	-0500	34.66036	-82.82325	0.0
381939	COLUMBIA METROPOLITAN AP	UNITED STATES	2012-04-01 06:00:00	-0500	33.9419	-81.1181	0.0
383106	FLORENCE REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0500	34.1852	-79.7238	0.0
383470	GEORGETOWN COUNTY AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0500	33.3169	-79.3227	0.0
383747	GRNVL SPART INTL AP	UNITED STATES	2012-04-01 06:00:00	-0500	34.8842	-82.2209	0.0
384581	JOCASSEE 8 WNW	UNITED STATES	2012-04-01 06:00:00	-0500	34.983	-83.0677	0.0
384918	LANCASTER 3 SW	UNITED STATES	2012-04-01 06:00:00	-0500	34.7356	-80.7884	0.0
385017	LAURENS	UNITED STATES	2012-04-01 06:00:00	-0500	34.49878	-82.02196	999.99
385232	LOCKHART	UNITED STATES	2012-04-01 06:00:00	-0500	34.7794	-81.4563	0.0
385493	MANNING	UNITED STATES	2012-04-01 06:00:00	-0500	33.6988	-80.1992	999.99
385946	MONCKS CORNER 4 N	UNITED STATES	2012-04-01 06:00:00	-0500	33.2425	-79.9869	0.0
386114	MULLINS	UNITED STATES	2012-04-01 06:00:00	-0500	34.1944	-79.2472	0.0
386300	NORTH MYRTLE BEACH GRAND STRAND AP	UNITED STATES	2012-04-01 06:00:00	-0500	33.81167	-78.72389	0.0
386831	PICKENS	UNITED STATES	2012-04-01 06:00:00	-0500	34.8813	-82.7188	0.0
387560	ST MATTHEWS	UNITED STATES	2012-04-01 06:00:00	-0500	33.6575	-80.7724	999.99
387712	SANTEE COOPER SPILLWAY	UNITED STATES	2012-04-01 06:00:00	-0500	33.4487	-80.1623	0.0
388707	TRAVELERS REST 1 S	UNITED STATES	2012-04-01 06:00:00	-0500	34.9485	-82.4431	0.0
388879	WAGENER 1SW	UNITED STATES	2012-04-01 06:00:00	-0500	33.6398	-81.3722	0.0
389327	WINNSBORO	UNITED STATES	2012-04-01 06:00:00	-0500	34.3706	-81.0825	999.99
390020	ABERDEEN 2 E	UNITED STATES	2012-04-01 06:00:00	-0600	45.45	-98.45	0.0
391076	BROOKINGS 2 NE	UNITED STATES	2012-04-01 06:00:00	-0600	44.3252	-96.7686	0.0
391452	CARPENTER 4NNE	UNITED STATES	2012-04-01 06:00:00	-0600	44.6886	-97.8888	0.0
393302	GETTYSBURG 13W	UNITED STATES	2012-04-01 06:00:00	-0600	45.0136	-100.2175	0.0
394037	HOWARD	UNITED STATES	2012-04-01 06:00:00	-0600	44.01214	-97.53153	0.0
394127	HURON REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	44.3981	-98.2231	0.0
394766	LAKE SHARPE PROJECT	UNITED STATES	2012-04-01 06:00:00	-0600	44.0644	-99.4602	0.0
395481	MENNO	UNITED STATES	2012-04-01 06:00:00	-0600	43.2358	-97.5713	0.0
395620	MISSION	UNITED STATES	2012-04-01 06:00:00	-0600	43.3061	-100.6558	0.0
395891	MURDO	UNITED STATES	2012-04-01 06:00:00	-0600	43.8878	-100.7075	0.0
396170	OAHE DAM	UNITED STATES	2012-04-01 06:00:00	-0600	44.4419	-100.4175	0.0
396282	ONAKA	UNITED STATES	2012-04-01 06:00:00	-0600	45.1916	-99.4666	0.0
396574	PICKSTOWN	UNITED STATES	2012-04-01 06:00:00	-0600	43.0688	-98.5325	0.0
396597	PIERRE REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	44.3813	-100.2855	0.0
397052	REDFIELD	UNITED STATES	2012-04-01 06:00:00	-0600	44.8655	-98.5252	0.0
397662	SIOUX FALLS EROS CTR	UNITED STATES	2012-04-01 06:00:00	-0600	43.7377	-96.6266	0.0
397666	SIOUX FALLS WFO AP	UNITED STATES	2012-04-01 06:00:00	-0600	43.5877	-96.73	0.0
397667	SIOUX FALLS FOSS FIELD	UNITED STATES	2012-04-01 06:00:00	-0600	43.5778	-96.7539	0.0
397992	STEPHAN 2 NW	UNITED STATES	2012-04-01 06:00:00	-0600	44.2662	-99.4431	0.0
398007	STICKNEY	UNITED STATES	2012-04-01 06:00:00	-0600	43.59489	-98.43567	0.0
398622	VERMILLION 2 SE	UNITED STATES	2012-04-01 06:00:00	-0600	42.7625	-96.9194	0.0
398932	WATERTOWN REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	44.9047	-97.1494	0.0
398980	WAUBAY NATL WILD LIFE	UNITED STATES	2012-04-01 06:00:00	-0600	45.4247	-97.327	0.0
400876	BOLIVAR WATER WORKS	UNITED STATES	2012-04-01 06:00:00	-0600	35.2622	-88.9891	0.0
401094	BRISTOL AP	UNITED STATES	2012-04-01 06:00:00	-0500	36.47967	-82.39898	0.0
401150	BROWNSVILLE 5 NE	UNITED STATES	2012-04-01 06:00:00	-0600	35.63333	-89.21667	0.0
401480	CARTHAGE	UNITED STATES	2012-04-01 06:00:00	-0600	36.2455	-85.945	0.0
401561	CELINA	UNITED STATES	2012-04-01 06:00:00	-0600	36.5409	-85.4596	0.0
401585	CENTERVILLE 4NE	UNITED STATES	2012-04-01 06:00:00	-0600	35.8318	-87.4219	0.0
401656	CHATTANOOGA AP	UNITED STATES	2012-04-01 06:00:00	-0500	35.03362	-85.20044	0.0
401663	CHEATHAM LOCK & DAM	UNITED STATES	2012-04-01 06:00:00	-0600	36.3211	-87.2218	0.0
401792	CLARKSVILLE OUTLAW AP	UNITED STATES	2012-04-01 06:00:00	-0600	36.62389	-87.41944	0.0
402197	CROSSVILLE MEMORIAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	35.9509	-85.0813	0.0
402489	DICKSON	UNITED STATES	2012-04-01 06:00:00	-0600	36.0749	-87.3959	0.0
402680	DYERSBURG	UNITED STATES	2012-04-01 06:00:00	-0600	35.9986	-89.409	0.0
402934	ERWIN 1 W	UNITED STATES	2012-04-01 06:00:00	-0500	36.1422	-82.4261	0.0
403697	GREENFIELD	UNITED STATES	2012-04-01 06:00:00	-0600	36.1679	-88.7974	0.0
404556	JACKSON MCKELLAR- SIPES AP	UNITED STATES	2012-04-01 06:00:00	-0600	35.593	-88.9167	0.0
404561	JACKSON EXP STA	UNITED STATES	2012-04-01 06:00:00	-0600	35.6213	-88.8456	0.0
404950	KNOXVILLE AP	UNITED STATES	2012-04-01 06:00:00	-0500	35.8181	-83.9858	0.0
405089	LAWRENCEBURG FILT PLANT	UNITED STATES	2012-04-01 06:00:00	-0600	35.2436	-87.3508	0.0
405108	LEBANON	UNITED STATES	2012-04-01 06:00:00	-0600	36.2291	-86.318	0.0
405187	LEWISBURG EXP STA	UNITED STATES	2012-04-01 06:00:00	-0600	35.414	-86.8086	0.0
405210	LEXINGTON	UNITED STATES	2012-04-01 06:00:00	-0600	35.6502	-88.3904	0.0
405332	LIVINGSTON RADIO WLIV	UNITED STATES	2012-04-01 06:00:00	-0600	36.3776	-85.3365	0.0
405720	MASON	UNITED STATES	2012-04-01 06:00:00	-0600	35.4158	-89.5317	0.0
405954	MEMPHIS INTERNATIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	35.0564	-89.9865	0.0
405956	MEMPHIS WFO	UNITED STATES	2012-04-01 06:00:00	-0600	35.1298	-89.8037	0.0
406162	MONTEAGLE	UNITED STATES	2012-04-01 06:00:00	-0600	35.2243	-85.8414	0.0
406170	MONTEREY	UNITED STATES	2012-04-01 06:00:00	-0600	36.1482	-85.2649	0.0
406272	MORRISTOWN WFO	UNITED STATES	2012-04-01 06:00:00	-0500	36.1682	-83.4027	999.99
406358	MUNFORD	UNITED STATES	2012-04-01 06:00:00	-0600	35.4552	-89.8116	0.0
406371	MURFREESBORO 5 N	UNITED STATES	2012-04-01 06:00:00	-0600	35.9204	-86.3727	0.0
406402	NASHVILLE INTL AP	UNITED STATES	2012-04-01 06:00:00	-0600	36.11889	-86.68917	0.0
406742	OAK RIDGE ASOS	UNITED STATES	2012-04-01 06:00:00	-0500	36.023	-84.2337	0.0
406750	OAK RIDGE ATDD	UNITED STATES	2012-04-01 06:00:00	-0500	35.998	-84.2192	0.0
406806	OLD HICKORY WFO	UNITED STATES	2012-04-01 06:00:00	-0600	36.247	-86.5631	0.0
407359	PORTLAND SEWAGE PLANT	UNITED STATES	2012-04-01 06:00:00	-0600	36.5877	-86.5258	0.0
407811	ROCK ISLAND 2 NW	UNITED STATES	2012-04-01 06:00:00	-0600	35.8058	-85.6347	0.0
407884	ROGERSVILLE 1 NE	UNITED STATES	2012-04-01 06:00:00	-0500	36.4161	-82.9838	999.99
408065	SAMBURG W. L. REFUGE	UNITED STATES	2012-04-01 06:00:00	-0600	36.4527	-89.3027	0.0
408108	SAVANNAH 6 SW	UNITED STATES	2012-04-01 06:00:00	-0600	35.1524	-88.3213	0.0
408540	SPRING CITY	UNITED STATES	2012-04-01 06:00:00	-0500	35.6763	-84.8547	0.0
408562	SPRINGFIELD EXPERIMENT  STATION	UNITED STATES	2012-04-01 06:00:00	-0600	36.471	-86.8415	0.0
408766	SUNBRIGHT 1 W	UNITED STATES	2012-04-01 06:00:00	-0500	36.2492	-84.6969	0.0
409219	UNION CITY	UNITED STATES	2012-04-01 06:00:00	-0600	36.3925	-89.0317	0.0
409493	WAVERLY AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0600	36.1142	-87.7419	0.0
410013	ABILENE 6ESE	UNITED STATES	2012-04-01 06:00:00	-0600	32.43176	-99.63262	0.0
410016	ABILENE REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	32.4105	-99.6822	0.0
410145	ALICE INTL AP	UNITED STATES	2012-04-01 06:00:00	-0600	27.74111	-98.02472	0.0
410176	ALPINE 7NW	UNITED STATES	2012-04-01 06:00:00	-0600	30.3703	-103.7808	0.0
410206	ALVORD 3 N	UNITED STATES	2012-04-01 06:00:00	-0600	33.3866	-97.7163	0.0
410211	AMARILLO INTERNATIONAL AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0600	35.2295	-101.7042	0.0
410250	ANDREWS 2	UNITED STATES	2012-04-01 06:00:00	-0600	32.3123	-102.5606	0.0
410428	AUSTIN-CAMP MABRY	UNITED STATES	2012-04-01 06:00:00	-0600	30.3208	-97.7604	0.0
410429	AUSTIN BERGSTROM INTL AP	UNITED STATES	2012-04-01 06:00:00	-0600	30.1831	-97.6799	0.0
410509	BANKERSMITH	UNITED STATES	2012-04-01 06:00:00	-0600	30.14	-98.8188	0.0
410518	BARDWELL DAM	UNITED STATES	2012-04-01 06:00:00	-0600	32.263	-96.6369	0.0
410569	BAY CITY WATERWORKS	UNITED STATES	2012-04-01 06:00:00	-0600	28.9798	-95.9749	0.0
410639	BEEVILLE 5 NE	UNITED STATES	2012-04-01 06:00:00	-0600	28.4575	-97.7061	0.0
410690	BENAVIDES 2	UNITED STATES	2012-04-01 06:00:00	-0600	27.5969	-98.4162	0.0
410691	BENBROOK DAM	UNITED STATES	2012-04-01 06:00:00	-0600	32.6475	-97.4439	0.0
410738	BERTRAM 3 ENE	UNITED STATES	2012-04-01 06:00:00	-0600	30.7625	-98.0213	0.0
410779	BIG LAKE 2	UNITED STATES	2012-04-01 06:00:00	-0600	31.2001	-101.4626	0.0
410784	BIG SPRING FIELD STATION	UNITED STATES	2012-04-01 06:00:00	-0600	32.2683	-101.4858	0.0
410926	BONITA 7NW	UNITED STATES	2012-04-01 06:00:00	-0600	33.8186	-97.7336	0.0
411013	BRACKETTVILLE 22 N	UNITED STATES	2012-04-01 06:00:00	-0600	29.6101	-100.452	0.0
411017	BRADY	UNITED STATES	2012-04-01 06:00:00	-0600	31.1444	-99.3491	0.0
411136	BROWNSVILLE S PADRE ISLAND INTL AP	UNITED STATES	2012-04-01 06:00:00	-0600	25.9141	-97.423	0.0
411246	BURLESON	UNITED STATES	2012-04-01 06:00:00	-0600	32.5066	-97.3444	0.0
411255	BURNET MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	30.7406	-98.2354	0.0
411429	CANYON DAM	UNITED STATES	2012-04-01 06:00:00	-0600	29.8607	-98.1959	0.0
411434	CANYON DAM NO 4	UNITED STATES	2012-04-01 06:00:00	-0600	29.9111	-98.3713	0.0
411441	CAPROCK CANYON STATE PARK	UNITED STATES	2012-04-01 06:00:00	-0600	34.4125	-101.06778	0.0
411541	CEDAR CREEK	UNITED STATES	2012-04-01 06:00:00	-0600	30.08333	-97.5	0.0
411646	CHANNING	UNITED STATES	2012-04-01 06:00:00	-0600	35.6869	-102.3341	0.0
411671	CHEAPSIDE	UNITED STATES	2012-04-01 06:00:00	-0600	29.3091	-97.4062	0.0
411698	CHILDRESS MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	34.4272	-100.2831	0.0
411720	CHOKE CANYON DAM	UNITED STATES	2012-04-01 06:00:00	-0600	28.4675	-98.2525	0.0
411773	CLARKSVILLE 1W	UNITED STATES	2012-04-01 06:00:00	-0600	33.6108	-95.0716	0.0
411889	COLLEGE STATION EASTERWOOD FLD	UNITED STATES	2012-04-01 06:00:00	-0600	30.58917	-96.36472	0.0
411920	COMFORT 2	UNITED STATES	2012-04-01 06:00:00	-0600	29.9615	-98.8945	0.0
411921	COMMERCE 4SW	UNITED STATES	2012-04-01 06:00:00	-0600	33.1997	-95.9283	0.0
411956	CONROE	UNITED STATES	2012-04-01 06:00:00	-0600	30.3302	-95.4831	0.0
412015	CORPUS CHRISTI INTL AP	UNITED STATES	2012-04-01 06:00:00	-0600	27.7742	-97.5122	0.0
412048	COTULLA LA SALLE COUNTY AP	UNITED STATES	2012-04-01 06:00:00	-0600	28.45667	-99.21833	0.0
412082	CRANE	UNITED STATES	2012-04-01 06:00:00	-0600	31.4072	-102.3577	0.0
412086	CRANFILLS GAP	UNITED STATES	2012-04-01 06:00:00	-0600	31.773	-97.8265	0.0
412088	CRAWFORD	UNITED STATES	2012-04-01 06:00:00	-0600	31.5333	-97.4525	0.0
412096	CRESSON	UNITED STATES	2012-04-01 06:00:00	-0600	32.5286	-97.6188	0.0
412131	CROSS PLAINS # 2	UNITED STATES	2012-04-01 06:00:00	-0600	32.1266	-99.1605	0.0
412206	CYPRESS	UNITED STATES	2012-04-01 06:00:00	-0600	30.021	-95.7069	0.0
412240	DALHART FAA AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0600	36.0167	-102.55	0.0
412242	DAL-FTW WSCMO AP	UNITED STATES	2012-04-01 06:00:00	-0600	32.8978	-97.0189	0.0
412244	DALLAS FAA AP	UNITED STATES	2012-04-01 06:00:00	-0600	32.8519	-96.8555	0.0
412360	DEL RIO INTERNATIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	29.3784	-100.927	0.0
412361	DEL RIO 4NW	UNITED STATES	2012-04-01 06:00:00	-0600	29.4078	-100.92742	0.0
412404	DENTON EXP STN	UNITED STATES	2012-04-01 06:00:00	-0600	33.23333	-97.2	0.0
412462	DIME BOX	UNITED STATES	2012-04-01 06:00:00	-0600	30.35576	-96.82893	0.0
412621	DUMONT	UNITED STATES	2012-04-01 06:00:00	-0600	33.8094	-100.5169	0.0
412676	EAGLE LAKE RESCH CTR	UNITED STATES	2012-04-01 06:00:00	-0600	29.6212	-96.366	0.0
412679	EAGLE PASS 3N	UNITED STATES	2012-04-01 06:00:00	-0600	28.757	-100.4792	0.0
412815	ELDORADO 12N	UNITED STATES	2012-04-01 06:00:00	-0600	31.0369	-100.5911	0.0
413133	FERRIS	UNITED STATES	2012-04-01 06:00:00	-0600	32.5338	-96.6608	0.0
413156	FISCHERS STORE	UNITED STATES	2012-04-01 06:00:00	-0600	29.9745	-98.267	0.0
413270	FORT MCKAVETT 7 N	UNITED STATES	2012-04-01 06:00:00	-0600	30.93041	-100.11242	0.0
413284	FORT WORTH MEACHAM FIELD	UNITED STATES	2012-04-01 06:00:00	-0600	32.81917	-97.36139	0.0
413285	FT WORTH WSFO	UNITED STATES	2012-04-01 06:00:00	-0600	32.8338	-97.2975	0.0
413289	FORT WORTH NATURE CENTER	UNITED STATES	2012-04-01 06:00:00	-0600	32.8472	-97.4761	0.0
413370	FRISCO	UNITED STATES	2012-04-01 06:00:00	-0600	33.1924	-96.793	0.0
413410	GAGEBY 3 WNW	UNITED STATES	2012-04-01 06:00:00	-0600	35.6317	-100.3923	0.0
413415	GAINESVILLE	UNITED STATES	2012-04-01 06:00:00	-0600	33.6358	-97.1447	0.0
413431	GALVESTON SCHOLES FIELD	UNITED STATES	2012-04-01 06:00:00	-0600	29.2733	-94.8592	0.0
413507	GEORGETOWN LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	30.6763	-97.7208	0.0
413546	GILMER 4 WNW	UNITED STATES	2012-04-01 06:00:00	-0600	32.7463	-95.0497	0.0
413642	GORDONVILLE	UNITED STATES	2012-04-01 06:00:00	-0600	33.7952	-96.853	0.0
413686	GRANGER DAM	UNITED STATES	2012-04-01 06:00:00	-0600	30.7188	-97.3211	0.0
413691	GRAPEVINE DAM	UNITED STATES	2012-04-01 06:00:00	-0600	32.9506	-97.0553	0.0
413771	GROESBECK 2	UNITED STATES	2012-04-01 06:00:00	-0600	31.5252	-96.5305	0.0
414098	HEREFORD	UNITED STATES	2012-04-01 06:00:00	-0600	34.8172	-102.4002	0.0
414256	HONDO MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	29.3601	-99.1742	0.0
414300	HOUSTON INTERCONTINENTAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	29.98	-95.36	0.0
414307	HOUSTON WILLIAM P HOBBY AP	UNITED STATES	2012-04-01 06:00:00	-0600	29.63806	-95.28194	0.0
414309	HOUSTON ADDICKS	UNITED STATES	2012-04-01 06:00:00	-0600	29.76889	-95.64389	0.0
414311	HOUSTON ALIEF	UNITED STATES	2012-04-01 06:00:00	-0600	29.71472	-95.59472	0.0
414375	HUNT 10 W	UNITED STATES	2012-04-01 06:00:00	-0600	30.06297	-99.50487	0.0
414476	IREDELL	UNITED STATES	2012-04-01 06:00:00	-0600	31.9808	-97.8731	0.0
414517	JACKSBORO	UNITED STATES	2012-04-01 06:00:00	-0600	33.2065	-98.1688	0.0
414570	JAYTON	UNITED STATES	2012-04-01 06:00:00	-0600	33.25426	-100.57305	0.0
414597	JOE POOL LAKE	UNITED STATES	2012-04-01 06:00:00	-0600	32.6405	-96.9747	0.0
414670	JUNCTION 4SSW	UNITED STATES	2012-04-01 06:00:00	-0600	30.4452	-99.8044	0.0
414679	JUSTIN 2 N	UNITED STATES	2012-04-01 06:00:00	-0600	33.11667	-97.3	0.0
414775	KERMIT	UNITED STATES	2012-04-01 06:00:00	-0600	31.8409	-103.0889	0.0
414880	KRESS	UNITED STATES	2012-04-01 06:00:00	-0600	34.3708	-101.7483	0.0
414920	LA PRYOR	UNITED STATES	2012-04-01 06:00:00	-0600	28.9838	-99.8684	0.0
414972	LAKE BRIDGEPORT DAM	UNITED STATES	2012-04-01 06:00:00	-0600	33.225	-97.8316	0.0
414975	LAKE CROCKETT	UNITED STATES	2012-04-01 06:00:00	-0600	33.7411	-95.9216	0.0
414982	LAKE KEMP	UNITED STATES	2012-04-01 06:00:00	-0600	33.7542	-99.1442	0.0
415048	LANGTRY	UNITED STATES	2012-04-01 06:00:00	-0600	29.8097	-101.5604	0.0
415094	LAVON DAM	UNITED STATES	2012-04-01 06:00:00	-0600	33.0352	-96.4861	0.0
415113	LEAKEY	UNITED STATES	2012-04-01 06:00:00	-0600	29.7393	-99.7612	0.0
415192	LEWISVILLE DAM	UNITED STATES	2012-04-01 06:00:00	-0600	33.0694	-97.0094	0.0
415193	LEXINGTON	UNITED STATES	2012-04-01 06:00:00	-0600	30.4065	-97.0134	0.0
415342	LONGVIEW E TEXAS REGIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	32.38472	-94.71167	0.0
415348	LONGVIEW 11 SE	UNITED STATES	2012-04-01 06:00:00	-0600	32.3466	-94.6533	0.0
415410	LUBBOCK 9 N	UNITED STATES	2012-04-01 06:00:00	-0600	33.6897	-101.8219	0.0
415411	LUBBOCK INTERNATIONAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	33.6656	-101.8231	0.0
415424	LUFKIN CAA AIRPORT	UNITED STATES	2012-04-01 06:00:00	-0600	31.31667	-94.71667	0.0
415463	MABANK 4 SW	UNITED STATES	2012-04-01 06:00:00	-0600	32.3316	-96.1505	0.0
415656	MATADOR NO 2	UNITED STATES	2012-04-01 06:00:00	-0600	34.0044	-100.8249	0.0
415661	MATHIS	UNITED STATES	2012-04-01 06:00:00	-0600	28.1	-97.81667	0.0
415702	MCALLEN MILLER INTL AP	UNITED STATES	2012-04-01 06:00:00	-0600	26.18389	-98.25389	0.0
415766	MCKINNEY MUNICIPAL AP	UNITED STATES	2012-04-01 06:00:00	-0600	33.19028	-96.59139	0.0
415770	MC LEAN	UNITED STATES	2012-04-01 06:00:00	-0600	35.236	-100.5923	0.0
